black_player_id,white_player_id,winner_id,match_date
159,920,920,2024-04-01
459,398,459,2024-04-01
793,153,153,2024-04-01
707,6,6,2024-04-01
885,944,885,2024-04-01
613,823,613,2024-04-01
780,108,108,2024-04-01
762,42,762,2024-04-01
145,395,145,2024-04-01
130,914,914,2024-04-01
236,169,169,2024-04-01
73,826,826,2024-04-01
773,137,137,2024-04-01
643,414,643,2024-04-01
58,133,58,2024-04-01
551,180,180,2024-04-01
413,8,413,2024-04-01
703,642,642,2024-04-01
915,27,27,2024-04-01
454,784,454,2024-04-01
396,374,396,2024-04-01
486,103,103,2024-04-01
356,542,542,2024-04-01
331,992,992,2024-04-01
812,148,148,2024-04-01
961,333,333,2024-04-01
418,997,418,2024-04-01
705,797,705,2024-04-01
20,307,307,2024-04-01
541,935,541,2024-04-01
147,18,147,2024-04-01
643,212,212,2024-04-01
102,138,138,2024-04-01
344,27,27,2024-04-01
396,750,750,2024-04-01
112,880,112,2024-04-01
396,924,396,2024-04-01
310,778,310,2024-04-01
215,252,252,2024-04-01
383,602,383,2024-04-01
655,296,296,2024-04-01
196,415,196,2024-04-01
948,784,784,2024-04-01
661,900,661,2024-04-01
827,25,827,2024-04-01
38,490,490,2024-04-01
21,653,21,2024-04-01
398,509,509,2024-04-01
831,749,831,2024-04-01
337,719,337,2024-04-01
847,508,847,2024-04-01
199,66,199,2024-04-01
80,857,857,2024-04-01
663,401,663,2024-04-01
178,754,754,2024-04-01
555,174,555,2024-04-01
552,305,552,2024-04-01
32,23,32,2024-04-01
376,188,376,2024-04-01
84,595,595,2024-04-01
984,794,984,2024-04-01
395,864,864,2024-04-01
38,127,38,2024-04-01
255,882,882,2024-04-01
527,393,393,2024-04-01
12,199,12,2024-04-01
501,110,501,2024-04-01
810,754,754,2024-04-01
946,431,946,2024-04-01
962,236,236,2024-04-01
399,943,399,2024-04-01
213,221,221,2024-04-01
929,957,957,2024-04-01
336,629,629,2024-04-01
805,310,310,2024-04-01
780,474,474,2024-04-01
333,959,959,2024-04-01
55,861,861,2024-04-01
801,896,896,2024-04-01
235,454,235,2024-04-01
407,719,719,2024-04-01
716,325,325,2024-04-01
912,299,299,2024-04-01
633,948,948,2024-04-01
384,962,962,2024-04-01
388,652,652,2024-04-01
221,786,786,2024-04-01
180,939,939,2024-04-01
539,285,285,2024-04-01
334,973,973,2024-04-01
488,387,488,2024-04-01
694,546,694,2024-04-01
840,590,840,2024-04-01
881,870,881,2024-04-01
507,94,507,2024-04-01
525,361,525,2024-04-01
760,812,760,2024-04-01
423,123,123,2024-04-01
615,432,615,2024-04-01
486,620,620,2024-04-01
817,576,817,2024-04-01
490,731,490,2024-04-01
430,767,767,2024-04-01
534,694,694,2024-04-01
872,982,872,2024-04-01
859,12,12,2024-04-01
504,996,504,2024-04-01
918,883,883,2024-04-01
251,515,515,2024-04-01
218,798,798,2024-04-01
996,150,150,2024-04-01
404,852,404,2024-04-01
681,199,199,2024-04-01
337,595,595,2024-04-01
883,127,127,2024-04-01
883,96,883,2024-04-01
613,35,613,2024-04-01
589,627,589,2024-04-01
72,91,91,2024-04-01
181,29,181,2024-04-01
239,516,239,2024-04-01
201,571,201,2024-04-01
985,178,985,2024-04-01
154,9,9,2024-04-01
582,749,582,2024-04-01
864,702,702,2024-04-01
251,379,379,2024-04-01
556,3,556,2024-04-01
301,712,712,2024-04-01
961,787,787,2024-04-01
196,580,196,2024-04-01
798,249,249,2024-04-01
522,923,923,2024-04-01
345,172,172,2024-04-01
127,468,468,2024-04-01
372,490,490,2024-04-01
648,322,648,2024-04-01
23,233,233,2024-04-01
858,165,165,2024-04-01
234,626,234,2024-04-01
850,237,237,2024-04-01
299,195,299,2024-04-01
577,562,577,2024-04-01
270,654,270,2024-04-01
646,389,389,2024-04-01
261,867,867,2024-04-01
856,383,383,2024-04-01
904,832,832,2024-04-01
392,763,763,2024-04-01
732,663,663,2024-04-01
605,947,605,2024-04-01
778,725,778,2024-04-01
683,483,683,2024-04-01
196,456,456,2024-04-01
592,881,592,2024-04-01
811,657,657,2024-04-01
399,253,253,2024-04-01
467,802,802,2024-04-01
728,197,728,2024-04-01
998,645,645,2024-04-01
44,461,44,2024-04-01
741,34,741,2024-04-01
596,597,596,2024-04-01
581,814,814,2024-04-01
503,772,772,2024-04-01
488,608,488,2024-04-01
902,670,902,2024-04-01
439,961,961,2024-04-01
117,318,318,2024-04-01
269,494,494,2024-04-01
296,12,12,2024-04-01
499,942,942,2024-04-01
95,993,993,2024-04-01
2,843,843,2024-04-01
705,600,600,2024-04-01
683,408,683,2024-04-01
677,43,43,2024-04-01
413,261,413,2024-04-01
688,988,688,2024-04-01
852,660,660,2024-04-01
506,757,757,2024-04-01
226,267,267,2024-04-01
859,405,859,2024-04-01
195,429,195,2024-04-01
647,815,647,2024-04-01
291,943,291,2024-04-01
676,717,676,2024-04-01
188,924,924,2024-04-01
876,459,459,2024-04-01
289,296,296,2024-04-01
927,795,927,2024-04-01
657,479,479,2024-04-01
151,641,641,2024-04-01
383,227,383,2024-04-01
581,802,581,2024-04-01
922,605,605,2024-04-01
563,32,563,2024-04-01
100,260,260,2024-04-01
737,248,248,2024-04-01
657,897,897,2024-04-01
418,565,565,2024-04-01
797,188,797,2024-04-01
1000,881,881,2024-04-01
883,325,325,2024-04-01
215,596,596,2024-04-01
809,296,809,2024-04-01
86,918,86,2024-04-01
936,155,936,2024-04-01
641,784,784,2024-04-01
972,611,972,2024-04-01
88,930,88,2024-04-01
700,462,462,2024-04-01
810,219,219,2024-04-01
436,607,436,2024-04-01
859,307,307,2024-04-01
396,202,396,2024-04-01
732,942,942,2024-04-01
307,919,307,2024-04-01
785,654,785,2024-04-01
176,749,749,2024-04-01
202,877,877,2024-04-01
326,895,895,2024-04-01
848,315,848,2024-04-01
661,849,661,2024-04-01
699,923,923,2024-04-01
913,188,188,2024-04-01
671,366,671,2024-04-01
335,981,981,2024-04-01
905,58,58,2024-04-01
360,466,360,2024-04-01
163,812,163,2024-04-01
831,182,831,2024-04-01
644,861,861,2024-04-01
460,75,75,2024-04-01
144,253,253,2024-04-01
408,1,408,2024-04-01
343,1000,343,2024-04-01
277,396,277,2024-04-01
822,895,895,2024-04-01
881,282,282,2024-04-01
393,540,393,2024-04-01
983,702,983,2024-04-01
604,168,168,2024-04-01
601,786,786,2024-04-01
770,779,779,2024-04-01
132,77,132,2024-04-01
217,133,217,2024-04-01
979,495,495,2024-04-01
433,1000,1000,2024-04-01
189,350,189,2024-04-01
669,763,763,2024-04-01
981,699,981,2024-04-01
257,947,947,2024-04-01
455,886,886,2024-04-01
843,560,843,2024-04-01
835,484,835,2024-04-01
477,267,477,2024-04-01
54,725,725,2024-04-01
18,454,454,2024-04-01
673,755,673,2024-04-01
474,648,474,2024-04-01
250,105,250,2024-04-01
472,38,38,2024-04-01
715,697,715,2024-04-01
440,300,300,2024-04-01
52,504,504,2024-04-01
816,111,111,2024-04-01
350,511,511,2024-04-01
165,896,896,2024-04-01
191,806,191,2024-04-01
948,576,576,2024-04-01
784,663,784,2024-04-01
675,599,599,2024-04-01
323,26,323,2024-04-01
338,199,199,2024-04-01
768,405,405,2024-04-01
575,481,481,2024-04-01
247,555,555,2024-04-01
940,355,940,2024-04-01
558,84,558,2024-04-01
629,85,629,2024-04-01
166,248,166,2024-04-01
617,186,617,2024-04-01
99,407,99,2024-04-01
85,478,85,2024-04-01
346,710,710,2024-04-01
652,0,652,2024-04-01
314,87,314,2024-04-01
147,542,147,2024-04-01
363,443,443,2024-04-01
468,472,468,2024-04-01
90,434,90,2024-04-01
829,478,829,2024-04-01
901,229,229,2024-04-01
712,759,759,2024-04-01
374,458,458,2024-04-01
162,759,162,2024-04-01
316,652,652,2024-04-01
120,726,726,2024-04-01
960,73,73,2024-04-01
629,917,917,2024-04-01
994,431,431,2024-04-01
778,481,481,2024-04-01
498,238,238,2024-04-01
365,947,947,2024-04-01
79,264,79,2024-04-01
764,898,898,2024-04-01
755,963,755,2024-04-01
703,725,703,2024-04-01
982,50,982,2024-04-01
643,387,387,2024-04-01
750,679,679,2024-04-01
484,263,484,2024-04-01
913,930,930,2024-04-01
198,681,681,2024-04-01
670,959,670,2024-04-01
715,267,715,2024-04-01
954,759,954,2024-04-01
312,989,312,2024-04-01
96,760,760,2024-04-01
454,647,647,2024-04-01
440,723,723,2024-04-01
10,910,910,2024-04-01
583,899,583,2024-04-01
781,473,781,2024-04-01
266,432,432,2024-04-01
988,619,619,2024-04-01
748,410,410,2024-04-01
759,503,503,2024-04-01
676,22,22,2024-04-01
8,971,971,2024-04-01
238,27,27,2024-04-01
972,412,412,2024-04-01
847,758,758,2024-04-01
238,224,224,2024-04-01
490,76,76,2024-04-01
612,277,612,2024-04-01
221,329,221,2024-04-01
269,162,269,2024-04-01
810,330,810,2024-04-01
675,872,872,2024-04-01
736,883,883,2024-04-01
818,643,818,2024-04-01
758,181,758,2024-04-01
64,3,3,2024-04-01
306,266,266,2024-04-01
616,47,616,2024-04-01
120,143,120,2024-04-01
828,112,828,2024-04-01
68,220,68,2024-04-01
75,394,394,2024-04-01
215,710,710,2024-04-01
403,247,247,2024-04-01
259,501,501,2024-04-01
734,254,734,2024-04-01
682,552,552,2024-04-01
911,95,911,2024-04-01
861,906,906,2024-04-01
874,595,595,2024-04-01
328,531,531,2024-04-01
430,661,430,2024-04-01
615,956,615,2024-04-01
503,162,503,2024-04-01
827,770,770,2024-04-01
896,472,472,2024-04-01
185,151,151,2024-04-01
12,950,12,2024-04-01
959,257,257,2024-04-01
366,639,366,2024-04-01
645,384,384,2024-04-01
895,364,364,2024-04-01
389,555,555,2024-04-01
203,437,203,2024-04-01
424,201,201,2024-04-01
455,733,733,2024-04-01
167,616,167,2024-04-01
263,105,263,2024-04-01
399,464,399,2024-04-01
288,7,288,2024-04-01
398,652,652,2024-04-01
553,495,553,2024-04-01
50,29,29,2024-04-01
229,675,675,2024-04-01
846,842,846,2024-04-01
152,408,152,2024-04-01
211,252,211,2024-04-01
576,937,576,2024-04-01
349,17,17,2024-04-01
672,498,672,2024-04-01
443,232,443,2024-04-01
282,699,282,2024-04-01
146,499,146,2024-04-01
986,272,272,2024-04-01
560,224,560,2024-04-01
37,555,555,2024-04-01
727,590,590,2024-04-01
799,227,799,2024-04-01
761,173,761,2024-04-01
444,8,444,2024-04-01
154,689,154,2024-04-01
503,755,503,2024-04-01
984,719,984,2024-04-01
789,774,789,2024-04-01
937,765,937,2024-04-01
441,820,441,2024-04-01
363,920,920,2024-04-01
806,575,575,2024-04-01
74,729,74,2024-04-01
480,17,17,2024-04-01
711,50,711,2024-04-01
204,375,204,2024-04-01
576,858,858,2024-04-01
760,288,760,2024-04-01
121,357,121,2024-04-01
872,305,305,2024-04-01
960,294,294,2024-04-01
362,159,362,2024-04-01
733,72,72,2024-04-01
285,742,742,2024-04-01
534,855,855,2024-04-01
680,283,283,2024-04-01
300,849,300,2024-04-01
861,334,861,2024-04-01
888,926,926,2024-04-01
363,915,363,2024-04-01
466,870,870,2024-04-01
70,910,70,2024-04-01
616,218,218,2024-04-01
415,77,415,2024-04-01
13,957,957,2024-04-01
81,798,81,2024-04-01
877,575,877,2024-04-01
444,205,205,2024-04-01
214,92,92,2024-04-01
168,494,168,2024-04-01
785,112,785,2024-04-01
917,520,520,2024-04-01
269,931,269,2024-04-01
101,117,117,2024-04-01
339,964,339,2024-04-01
53,55,55,2024-04-01
648,451,451,2024-04-01
377,448,448,2024-04-01
344,356,344,2024-04-01
705,678,705,2024-04-01
989,355,989,2024-04-01
266,588,266,2024-04-01
321,593,321,2024-04-01
108,949,949,2024-04-01
166,987,987,2024-04-01
664,225,225,2024-04-01
590,511,511,2024-04-01
402,711,402,2024-04-01
605,625,625,2024-04-01
440,178,440,2024-04-01
923,889,889,2024-04-01
214,331,214,2024-04-01
658,733,658,2024-04-01
207,961,207,2024-04-01
760,637,637,2024-04-01
925,471,925,2024-04-01
848,755,848,2024-04-01
359,714,359,2024-04-01
34,179,179,2024-04-01
705,697,697,2024-04-01
665,227,665,2024-04-01
460,477,460,2024-04-01
382,283,382,2024-04-01
646,429,429,2024-04-01
486,441,486,2024-04-01
211,170,170,2024-04-01
760,864,864,2024-04-01
742,468,468,2024-04-01
70,548,70,2024-04-01
310,655,655,2024-04-01
452,65,452,2024-04-01
116,666,116,2024-04-01
852,228,228,2024-04-01
859,791,859,2024-04-01
437,354,354,2024-04-01
634,712,712,2024-04-01
663,846,846,2024-04-01
716,36,36,2024-04-01
217,147,217,2024-04-01
854,775,775,2024-04-01
16,848,848,2024-04-01
546,546,546,2024-04-01
253,19,253,2024-04-01
758,597,597,2024-04-01
236,185,185,2024-04-01
548,743,548,2024-04-01
629,476,476,2024-04-01
992,351,992,2024-04-01
149,869,869,2024-04-01
465,167,465,2024-04-01
537,25,537,2024-04-01
417,410,410,2024-04-01
226,654,226,2024-04-01
484,784,784,2024-04-01
394,185,394,2024-04-01
255,94,94,2024-04-01
345,583,583,2024-04-01
14,746,14,2024-04-01
534,948,534,2024-04-01
583,795,795,2024-04-01
369,871,871,2024-04-01
248,499,499,2024-04-01
208,275,275,2024-04-01
696,437,696,2024-04-01
25,415,415,2024-04-01
33,607,607,2024-04-01
558,682,558,2024-04-01
315,469,469,2024-04-01
481,434,434,2024-04-01
656,565,565,2024-04-01
637,271,271,2024-04-01
925,79,925,2024-04-01
843,4,4,2024-04-01
1000,200,200,2024-04-01
377,850,377,2024-04-01
988,469,988,2024-04-01
630,88,630,2024-04-01
721,932,721,2024-04-01
955,500,955,2024-04-01
534,233,534,2024-04-01
14,210,210,2024-04-01
473,355,473,2024-04-01
649,163,649,2024-04-01
111,739,739,2024-04-01
491,537,491,2024-04-01
742,666,742,2024-04-01
793,19,793,2024-04-01
593,937,593,2024-04-01
268,765,268,2024-04-01
640,809,640,2024-04-01
588,733,588,2024-04-01
810,163,163,2024-04-01
116,914,914,2024-04-01
116,996,116,2024-04-01
334,676,676,2024-04-01
668,145,668,2024-04-01
921,710,921,2024-04-01
839,59,839,2024-04-01
528,105,105,2024-04-01
864,606,864,2024-04-01
348,993,348,2024-04-01
97,154,97,2024-04-01
800,608,800,2024-04-01
293,865,865,2024-04-01
926,101,101,2024-04-01
937,762,762,2024-04-01
180,366,180,2024-04-01
938,22,22,2024-04-01
48,764,764,2024-04-01
592,211,211,2024-04-01
292,899,292,2024-04-01
875,108,108,2024-04-01
748,885,748,2024-04-01
396,351,351,2024-04-01
597,733,597,2024-04-01
463,680,463,2024-04-01
3,868,3,2024-04-01
769,536,536,2024-04-01
799,548,799,2024-04-01
991,612,612,2024-04-01
277,428,428,2024-04-01
557,542,557,2024-04-01
475,904,475,2024-04-01
684,490,490,2024-04-01
34,784,784,2024-04-01
462,497,497,2024-04-01
635,420,420,2024-04-01
518,724,518,2024-04-01
104,298,104,2024-04-01
800,478,800,2024-04-01
94,168,94,2024-04-01
974,279,974,2024-04-01
593,139,593,2024-04-01
555,632,632,2024-04-01
829,49,829,2024-04-01
746,687,687,2024-04-01
707,911,911,2024-04-01
6,840,840,2024-04-01
517,253,253,2024-04-01
387,9,9,2024-04-01
644,840,644,2024-04-01
306,599,306,2024-04-01
209,401,209,2024-04-01
869,402,402,2024-04-01
971,634,634,2024-04-01
518,252,518,2024-04-01
5,93,93,2024-04-01
44,660,44,2024-04-01
316,166,316,2024-04-01
963,5,963,2024-04-01
910,868,910,2024-04-01
65,507,65,2024-04-01
103,80,103,2024-04-01
1000,594,594,2024-04-01
394,606,606,2024-04-01
91,725,725,2024-04-01
978,982,982,2024-04-01
978,929,978,2024-04-01
804,235,804,2024-04-01
88,767,767,2024-04-01
340,695,340,2024-04-01
927,827,827,2024-04-01
650,898,650,2024-04-01
424,357,357,2024-04-01
266,674,674,2024-04-01
913,124,124,2024-04-01
704,705,705,2024-04-01
102,304,102,2024-04-01
577,323,577,2024-04-01
21,950,21,2024-04-01
595,335,595,2024-04-01
200,732,200,2024-04-01
545,599,545,2024-04-01
981,350,350,2024-04-01
949,130,130,2024-04-01
820,322,820,2024-04-01
791,876,876,2024-04-01
880,218,880,2024-04-01
702,584,584,2024-04-01
859,751,859,2024-04-01
716,74,716,2024-04-01
718,414,718,2024-04-01
882,625,625,2024-04-01
162,22,22,2024-04-01
863,753,753,2024-04-01
106,863,863,2024-04-01
959,395,395,2024-04-01
230,181,230,2024-04-01
887,394,887,2024-04-01
292,458,458,2024-04-01
997,992,992,2024-04-01
912,776,912,2024-04-01
23,592,23,2024-04-01
485,320,485,2024-04-01
365,282,365,2024-04-01
252,382,252,2024-04-01
169,646,169,2024-04-01
913,203,913,2024-04-01
581,393,393,2024-04-01
590,366,366,2024-04-01
826,311,311,2024-04-01
669,972,972,2024-04-01
814,456,814,2024-04-01
353,396,353,2024-04-01
117,782,117,2024-04-01
403,147,403,2024-04-01
559,420,559,2024-04-01
707,41,707,2024-04-01
65,272,65,2024-04-01
515,779,515,2024-04-01
703,51,51,2024-04-01
768,590,768,2024-04-01
725,51,51,2024-04-01
569,310,310,2024-04-01
50,320,320,2024-04-01
654,933,933,2024-04-01
302,441,441,2024-04-01
384,24,384,2024-04-01
350,209,350,2024-04-01
251,400,400,2024-04-01
730,844,844,2024-04-01
666,371,666,2024-04-01
919,236,919,2024-04-01
584,282,584,2024-04-01
104,572,572,2024-04-01
185,516,516,2024-04-01
904,621,904,2024-04-01
854,934,854,2024-04-01
238,624,238,2024-04-01
777,539,539,2024-04-01
774,818,774,2024-04-01
408,784,784,2024-04-01
281,151,281,2024-04-01
708,441,441,2024-04-01
770,373,770,2024-04-01
480,688,480,2024-04-01
709,884,709,2024-04-01
972,435,972,2024-04-01
621,732,732,2024-04-01
477,174,174,2024-04-01
794,684,684,2024-04-01
590,807,590,2024-04-01
480,661,661,2024-04-01
896,26,896,2024-04-01
235,872,872,2024-04-01
515,456,456,2024-04-01
983,693,983,2024-04-01
916,562,562,2024-04-01
434,122,434,2024-04-01
549,570,549,2024-04-01
710,18,18,2024-04-01
566,566,566,2024-04-01
819,535,819,2024-04-01
263,783,263,2024-04-01
447,9,9,2024-04-01
87,432,432,2024-04-01
603,40,603,2024-04-01
395,939,939,2024-04-01
844,885,844,2024-04-01
173,225,173,2024-04-01
449,771,771,2024-04-01
624,926,926,2024-04-01
490,27,27,2024-04-01
870,70,870,2024-04-01
391,780,391,2024-04-01
457,701,701,2024-04-01
88,316,316,2024-04-01
93,643,643,2024-04-01
191,94,191,2024-04-01
513,106,513,2024-04-01
299,118,118,2024-04-01
185,950,185,2024-04-01
631,738,631,2024-04-01
696,600,696,2024-04-01
957,226,957,2024-04-01
79,494,79,2024-04-01
34,274,34,2024-04-01
167,186,167,2024-04-01
759,80,80,2024-04-01
355,577,355,2024-04-01
204,105,105,2024-04-01
883,364,883,2024-04-01
971,197,197,2024-04-01
685,842,842,2024-04-01
879,954,954,2024-04-01
732,248,732,2024-04-01
684,292,684,2024-04-01
532,901,901,2024-04-01
536,891,891,2024-04-01
639,354,639,2024-04-01
429,603,429,2024-04-01
352,196,352,2024-04-01
643,628,628,2024-04-01
570,95,570,2024-04-01
989,486,989,2024-04-01
1,232,232,2024-04-01
318,890,318,2024-04-01
664,682,682,2024-04-01
781,994,781,2024-04-01
888,755,888,2024-04-01
104,707,707,2024-04-01
140,407,140,2024-04-01
592,394,394,2024-04-01
51,411,51,2024-04-01
301,180,301,2024-04-01
926,432,926,2024-04-01
540,777,777,2024-04-01
860,709,860,2024-04-01
48,505,48,2024-04-01
433,831,433,2024-04-01
729,800,729,2024-04-01
403,258,258,2024-04-01
382,676,676,2024-04-01
647,131,131,2024-04-01
702,948,948,2024-04-01
710,244,710,2024-04-01
448,811,448,2024-04-01
889,770,770,2024-04-01
78,656,78,2024-04-01
26,750,750,2024-04-01
245,329,329,2024-04-01
342,606,342,2024-04-01
1000,231,1000,2024-04-01
611,872,872,2024-04-01
824,179,179,2024-04-01
500,982,500,2024-04-01
529,76,76,2024-04-01
567,842,567,2024-04-01
619,457,457,2024-04-01
264,978,264,2024-04-01
615,191,191,2024-04-01
166,7,7,2024-04-01
69,851,851,2024-04-01
696,271,696,2024-04-01
49,471,471,2024-04-01
832,997,997,2024-04-01
840,867,867,2024-04-01
416,365,365,2024-04-01
758,552,552,2024-04-01
59,308,59,2024-04-01
721,434,434,2024-04-01
485,541,485,2024-04-01
559,984,559,2024-04-01
835,292,292,2024-04-01
164,203,203,2024-04-01
730,957,957,2024-04-01
40,444,444,2024-04-01
816,427,427,2024-04-01
823,970,823,2024-04-01
869,752,752,2024-04-01
838,8,838,2024-04-01
163,502,502,2024-04-01
532,657,657,2024-04-01
668,583,583,2024-04-01
366,977,977,2024-04-01
128,345,128,2024-04-01
5,772,772,2024-04-01
894,230,230,2024-04-01
672,464,464,2024-04-01
861,721,861,2024-04-01
559,670,559,2024-04-01
34,915,34,2024-04-01
211,179,179,2024-04-01
890,34,34,2024-04-01
453,235,453,2024-04-01
448,61,61,2024-04-01
44,1000,44,2024-04-01
114,782,114,2024-04-01
26,431,26,2024-04-01
601,765,601,2024-04-01
703,725,703,2024-04-01
184,616,616,2024-04-01
162,275,275,2024-04-01
888,302,888,2024-04-01
319,12,12,2024-04-01
375,294,294,2024-04-01
889,321,321,2024-04-01
1,80,80,2024-04-01
652,185,652,2024-04-01
812,36,36,2024-04-01
871,370,370,2024-04-01
605,311,605,2024-04-01
660,492,492,2024-04-01
260,816,816,2024-04-01
86,776,86,2024-04-01
417,972,972,2024-04-01
921,233,921,2024-04-01
537,965,537,2024-04-01
380,548,380,2024-04-01
64,696,64,2024-04-01
214,529,529,2024-04-01
283,614,614,2024-04-01
284,109,284,2024-04-01
974,885,885,2024-04-01
212,244,244,2024-04-01
704,350,350,2024-04-01
674,575,575,2024-04-01
320,627,627,2024-04-01
690,936,936,2024-04-01
333,760,333,2024-04-01
475,614,614,2024-04-01
238,188,188,2024-04-01
663,662,663,2024-04-01
518,852,518,2024-04-01
966,941,966,2024-04-01
195,389,195,2024-04-01
358,831,831,2024-04-01
302,148,302,2024-04-01
592,607,607,2024-04-01
363,215,363,2024-04-01
440,393,393,2024-04-01
187,43,43,2024-04-01
153,676,153,2024-04-01
63,576,576,2024-04-01
349,914,914,2024-04-01
874,344,344,2024-04-01
941,987,987,2024-04-01
147,223,223,2024-04-01
899,424,899,2024-04-01
520,119,119,2024-04-01
709,147,147,2024-04-01
346,908,346,2024-04-01
514,98,514,2024-04-01
639,733,639,2024-04-01
147,669,669,2024-04-01
543,69,543,2024-04-01
708,205,708,2024-04-01
284,608,284,2024-04-01
814,289,814,2024-04-01
636,297,636,2024-04-01
477,889,477,2024-04-01
398,361,398,2024-04-01
366,812,366,2024-04-01
909,450,450,2024-04-01
876,517,517,2024-04-01
342,439,342,2024-04-01
483,148,148,2024-04-01
560,602,602,2024-04-01
317,143,143,2024-04-01
644,777,777,2024-04-01
772,623,772,2024-04-01
552,679,679,2024-04-01
938,803,803,2024-04-01
324,649,649,2024-04-01
517,170,170,2024-04-01
481,344,344,2024-04-01
819,246,819,2024-04-01
617,158,617,2024-04-01
200,700,700,2024-04-01
875,934,875,2024-04-01
136,541,541,2024-04-01
626,589,589,2024-04-01
49,397,397,2024-04-01
308,944,308,2024-04-01
166,611,611,2024-04-01
801,305,305,2024-04-01
297,79,79,2024-04-01
463,589,463,2024-04-01
508,593,508,2024-04-01
516,41,516,2024-04-01
700,256,700,2024-04-01
574,226,226,2024-04-01
88,316,88,2024-04-01
182,17,17,2024-04-01
827,394,827,2024-04-01
909,225,909,2024-04-01
766,383,383,2024-04-01
217,183,217,2024-04-01
276,468,276,2024-04-01
304,68,68,2024-04-01
118,785,118,2024-04-01
914,870,914,2024-04-01
631,538,538,2024-04-01
58,652,652,2024-04-01
895,950,895,2024-04-01
639,880,639,2024-04-01
834,851,834,2024-04-01
889,865,865,2024-04-01
21,980,980,2024-04-01
572,587,587,2024-04-01
942,110,110,2024-04-01
808,112,808,2024-04-01
926,616,926,2024-04-01
242,294,242,2024-04-01
623,820,623,2024-04-01
225,252,252,2024-04-01
391,394,394,2024-04-01
439,253,253,2024-04-01
664,463,664,2024-04-01
515,322,515,2024-04-01
215,239,215,2024-04-01
406,557,406,2024-04-01
111,291,111,2024-04-01
616,265,265,2024-04-01
19,718,718,2024-04-01
2,680,680,2024-04-01
878,723,878,2024-04-01
502,788,788,2024-04-01
895,836,836,2024-04-01
135,677,677,2024-04-01
368,891,368,2024-04-01
594,778,594,2024-04-01
301,179,301,2024-04-01
568,944,944,2024-04-01
773,219,219,2024-04-01
977,74,74,2024-04-01
996,284,284,2024-04-01
896,866,866,2024-04-01
201,122,122,2024-04-01
473,683,683,2024-04-01
272,707,272,2024-04-01
919,517,517,2024-04-01
687,296,687,2024-04-01
507,250,507,2024-04-01
75,515,75,2024-04-01
428,650,650,2024-04-01
865,105,105,2024-04-01
234,645,645,2024-04-01
39,841,841,2024-04-01
606,180,606,2024-04-01
484,956,956,2024-04-01
586,97,586,2024-04-01
649,725,725,2024-04-01
297,513,297,2024-04-01
895,738,895,2024-04-01
705,416,416,2024-04-01
753,968,753,2024-04-01
805,493,493,2024-04-01
874,645,645,2024-04-01
184,334,334,2024-04-01
232,123,123,2024-04-01
573,478,573,2024-04-01
551,252,551,2024-04-01
311,27,311,2024-04-01
764,755,755,2024-04-01
199,50,50,2024-04-01
560,732,732,2024-04-01
487,358,358,2024-04-01
756,921,756,2024-04-01
55,622,622,2024-04-01
152,280,152,2024-04-01
430,46,430,2024-04-01
344,994,344,2024-04-01
729,778,729,2024-04-01
505,380,505,2024-04-01
521,744,744,2024-04-01
251,101,101,2024-04-01
616,888,616,2024-04-01
627,984,627,2024-04-01
966,721,721,2024-04-01
963,404,963,2024-04-01
34,745,34,2024-04-01
818,231,231,2024-04-01
689,144,144,2024-04-01
263,513,513,2024-04-01
868,571,868,2024-04-01
829,891,891,2024-04-01
259,952,259,2024-04-01
825,739,739,2024-04-01
376,291,291,2024-04-01
927,439,927,2024-04-01
461,176,461,2024-04-01
297,140,140,2024-04-01
302,116,302,2024-04-01
123,649,649,2024-04-01
144,560,144,2024-04-01
438,233,233,2024-04-01
28,203,28,2024-04-01
740,728,728,2024-04-01
768,558,768,2024-04-01
327,334,334,2024-04-01
562,87,562,2024-04-01
124,219,124,2024-04-01
465,353,353,2024-04-01
115,846,115,2024-04-01
861,182,861,2024-04-01
337,995,337,2024-04-01
313,567,313,2024-04-01
861,683,683,2024-04-01
775,34,775,2024-04-01
669,927,927,2024-04-01
549,550,549,2024-04-01
242,226,226,2024-04-01
355,613,355,2024-04-01
251,896,896,2024-04-01
295,931,931,2024-04-01
104,870,870,2024-04-01
242,247,242,2024-04-01
504,733,733,2024-04-01
603,840,840,2024-04-01
528,201,201,2024-04-01
167,163,163,2024-04-01
169,748,748,2024-04-01
149,362,149,2024-04-01
496,45,45,2024-04-01
340,431,340,2024-04-01
924,332,332,2024-04-01
988,437,437,2024-04-01
406,784,784,2024-04-01
23,949,23,2024-04-01
21,670,21,2024-04-01
762,74,74,2024-04-01
275,11,11,2024-04-01
128,501,501,2024-04-01
201,696,201,2024-04-01
275,421,421,2024-04-01
617,751,617,2024-04-01
199,591,199,2024-04-01
34,61,61,2024-04-01
671,386,386,2024-04-01
970,317,970,2024-04-01
834,21,21,2024-04-01
888,197,197,2024-04-01
743,107,107,2024-04-01
271,668,668,2024-04-01
48,133,48,2024-04-01
499,319,319,2024-04-01
866,447,866,2024-04-01
981,857,981,2024-04-01
902,7,7,2024-04-01
226,298,226,2024-04-01
906,606,906,2024-04-01
791,525,791,2024-04-01
942,759,759,2024-04-01
310,584,584,2024-04-01
330,121,330,2024-04-01
592,732,732,2024-04-01
234,445,445,2024-04-01
890,669,890,2024-04-01
